id;SoldToNumber;SoldToName;ShipToNumber;ShipToName;ShipToCity;ShipToCountry;Product;SellerNumber;SellerName;CMSCNumber;CMSCName
2715;1193106;Wilmar Bioethanol Australia;2135591;Wilmar Bioethanol Australia;Melbourne;Australia;N-Propyl Acetate;60191;Cedric Chua;101054;Valerie Quek
2716;1193107;Khera Chemical Industries;2135592;Khera Chemical Industries;Nhava Sheva;India;2-Ethylhexanoic Acid;60191;Cedric Chua;100909;Fiona Tan
2717;1193111;Akzo Nobel Functional Chemicals B.V;2135601;Akzo Nobel Functional Chemicals B.V;Ghlin;Belgium;Isononanoic Acid;60051;Johan Rinckhout;100091;Nicole Krawczyk
2718;1193141;Aromatic Ingredients Limited;2135672;Aromatic Ingredients Limited;Nottingham;United Kingdom;Butyric Acid;60005;Andrew Lawson;101034;Maria Mougtousidou
2719;1193147;Interbrasil Quimicos S/A;2135683;Interbrasil Quimicos S/A;Sao Bento do Sul - SC;Brazil;TMP;60066;Rodrigo Valente;100999;Jesica Analía Gómez
2720;1193147;Interbrasil Quimicos S/A;2135683;Interbrasil Quimicos S/A;Sao Bento do Sul - SC;Brazil;Neopentyl Glycol;60066;Rodrigo Valente;100999;Jesica Analía Gómez
2721;1193156;Camphor & Allied Products Ltd.;2135692;Camphor & Allied Products Ltd.;Nhava Sheva;India;N-Butyraldehyde;60191;Cedric Chua;100909;Fiona Tan
2722;1193161;Ineos Styrolution Europe GmbH;2135706;Ineos Styrolution Europe GmbH;Dormagen;Germany;TCD Alcohol;60048;Katharina Rogers;101089;Silke Gertz
2723;1193171;Elixir Pharma;2135729;Elixir Pharma;Nhava Sheva;India;Isovaleraldehyde;60191;Cedric Chua;100909;Fiona Tan
2724;1193178;Firmenich Chemical Manufacturing Ce;2135743;Firmenich Chemical Manufacturing Ce;Newark;USA;N-Butyraldehyde;60191;Cedric Chua;100979;Christian Biegierz
2725;1193178;Firmenich Chemical Manufacturing Ce;2135743;Firmenich Chemical Manufacturing Ce;Newark;USA;Isovaleraldehyde;60191;Cedric Chua;100979;Christian Biegierz
2726;1193178;Firmenich Chemical Manufacturing Ce;2135743;Firmenich Chemical Manufacturing Ce;Newark;USA;Propionaldehyde;60191;Cedric Chua;100979;Christian Biegierz
2727;1193178;Firmenich Chemical Manufacturing Ce;2137688;FIRMENICH CHEMICAL;Linden;USA;Isovaleraldehyde;60191;Cedric Chua;100979;Christian Biegierz
2728;1193179;Arc Chemicals Pvt. Ltd.;2135744;Arc Chemicals Pvt. Ltd.;Nhava Sheva;India;2-Ethylhexanoic Acid;60191;Cedric Chua;100909;Fiona Tan
2729;1193181;OC Specialities Pvt Ltd;2135746;OC Specialities Pvt Ltd;Nhava Sheva;India;Valeric Acid;60191;Cedric Chua;100909;Fiona Tan
2730;1193191;Brenntag Hrvatska d.o.o.;2135761;Brenntag Hrvatska d.o.o.;Zagreb;Croatia;N-Propanol;60025;Bodo Ott;100091;Nicole Krawczyk
2731;1193191;Brenntag Hrvatska d.o.o.;2135761;Brenntag Hrvatska d.o.o.;Zagreb;Croatia;N-Butyl Acetate;60025;Bodo Ott;100091;Nicole Krawczyk
2732;1193191;Brenntag Hrvatska d.o.o.;2135761;Brenntag Hrvatska d.o.o.;Zagreb;Croatia;I-Butyl Acetate;60025;Bodo Ott;100091;Nicole Krawczyk
2733;1193196;3M Deutschland GmbH;2135766;3M Espe Mfg;Seefeld;Germany;TCD Alcohol;60050;Christian Kneist;101089;Silke Gertz
2734;1193197;Impextraco N.V.;2135767;Impextraco Belgium;Heist-Op-Den-Berg;Belgium;Propionic Acid;60051;Johan Rinckhout;100091;Nicole Krawczyk
2735;1193204;J. Kirit & Brothers;2135789;J. Kirit & Brothers;Nhava Sheva;India;TMP;60191;Cedric Chua;100909;Fiona Tan
2736;1193204;J. Kirit & Brothers;2135789;J. Kirit & Brothers;Nhava Sheva;India;2-Ethylhexanoic Acid;60191;Cedric Chua;100909;Fiona Tan
2737;1193204;J. Kirit & Brothers;2135789;J. Kirit & Brothers;Nhava Sheva;India;Isononanoic Acid;60191;Cedric Chua;100909;Fiona Tan
2738;1193204;J. Kirit & Brothers;2135789;J. Kirit & Brothers;Nhava Sheva;India;Isobutyric Acid;60191;Cedric Chua;100909;Fiona Tan
2739;1193204;J. Kirit & Brothers;2135789;J. Kirit & Brothers;Nhava Sheva;India;Butyric Acid;60191;Cedric Chua;100909;Fiona Tan
2740;1193207;OXEA (Nanjing) Advanced Derivatives;2135783;OXEA (Nanjing) Advanced Derivatives;Nanjing;China;Neopentyl Glycol;60139;Tim Rickert;100934;Jewel Chew
2741;1193207;OXEA (Nanjing) Advanced Derivatives;2135783;OXEA (Nanjing) Advanced Derivatives;Nanjing;China;Heptanoic Acid;60139;Tim Rickert;100934;Jewel Chew
2742;1193207;OXEA (Nanjing) Advanced Derivatives;2135783;OXEA (Nanjing) Advanced Derivatives;Nanjing;China;2-Ethylhexanoic Acid;60139;Tim Rickert;100934;Jewel Chew
2743;1193207;OXEA (Nanjing) Advanced Derivatives;2135783;OXEA (Nanjing) Advanced Derivatives;Nanjing;China;Isononanoic Acid;60139;Tim Rickert;100934;Jewel Chew
2744;1193207;OXEA (Nanjing) Advanced Derivatives;2135783;OXEA (Nanjing) Advanced Derivatives;Nanjing;China;Valeric Acid;60139;Tim Rickert;100934;Jewel Chew
2745;1193209;PAB Organics Pvt. Ltd.;2135785;PAB Organics Pvt. Ltd.;Nhava Sheva;India;Isovaleraldehyde;60191;Cedric Chua;100909;Fiona Tan
2746;1193210;Ineos Enterprises Group Limited;2135791;INEOS ENTERPRISES Group ltd;Verdun;France;2-Ethyl Hexanol;60005;Andrew Lawson;101034;Maria Mougtousidou
2747;1193226;Kuraray America Inc.;2135826;Kuraray America Inc.;Duart;USA;N-Butyraldehyde;60141;Jacqueline Threadgill;100038;Sarah L. Sanchez
2748;1193226;Kuraray America Inc.;2135826;Kuraray America Inc.;Duart;USA;3G8;60141;Jacqueline Threadgill;100038;Sarah L. Sanchez
2749;1193226;Kuraray America Inc.;2135827;Kuraray America Inc.;Washington;USA;N-Butyraldehyde;60141;Jacqueline Threadgill;100038;Sarah L. Sanchez
2750;1193232;Metallica Chemicals (Pty) Ltd;2135831;Metallica Chemicals (Pty) Ltd;Cato Ridge;South Africa;2-Ethylhexanoic Acid;60025;Bodo Ott;100964;Yvonne Vogelsang
2751;1193233;Sun Chemical Group S.p.A.;2137511;Sun Chemical Group SpA;Settala fraz. Caleppio;Italy;N-Propanol;60065;Giorgio Sassi;100924;Riccardo Avanzato
2752;1193233;Sun Chemical Group S.p.A.;2137511;Sun Chemical Group SpA;Settala fraz. Caleppio;Italy;N-Propyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
2753;1193241;Kuraray Korea Ltd;2135841;KY Ulsan WKS.;Ulsan Metropolitan City;South Korea;3G8;60141;Jacqueline Threadgill;101054;Valerie Quek
2754;1193242;Solvay Solutions Italia S.P.A;2135843;Solvay Solutions Italia S.P.A;Ospiate di Bollate;Italy;2-Ethyl Hexanol;60056;Vincent Larger;100924;Riccardo Avanzato
2755;1193256;BASF France S.A.S.;2135876;BASF France S.A.S Division Coatings;Breuil-Le-Sec;France;2-Ethyl Hexanol;60048;Katharina Rogers;101000;Milouda El Baghdadi
2756;1193286;Indofil Industries Limited;2135933;Indofil Industries Limited;Bharuch, Gujarat;India;Valeric Acid;60191;Cedric Chua;100909;Fiona Tan
2757;1193288;Miami Chemical;2135934;Miami Chemical;Miami;USA;TMP;60137;Bill Parker;100070;Randal Hunter
2758;1193288;Miami Chemical;2135934;Miami Chemical;Miami;USA;Pelargonic Acid;60137;Bill Parker;100070;Randal Hunter
2759;1193291;Quaker Chemical Corporation;2135950;Quaker Chemical Corporation;Middletown;USA;Neopentyl Glycol;60141;Jacqueline Threadgill;100070;Randal Hunter
2760;1193311;FF Chemicals BV;2135974;FF Chemicals BV;Zevenbergschenhoek;Netherlands;Pelargonic Acid;60051;Johan Rinckhout;101074;Gianpaolo Cecala
2761;1193311;FF Chemicals BV;2136188;FF Chemicals BV;Gorinchem;Netherlands;Pelargonic Acid;60051;Johan Rinckhout;101074;Gianpaolo Cecala
2762;1193311;FF Chemicals BV;2136188;FF Chemicals BV;Gorinchem;Netherlands;Propionic Acid;60051;Johan Rinckhout;101074;Gianpaolo Cecala
2763;1193317;Anno Chemicals NV;2136173;Anno Chemicals NV;Halle-Zoersel;Belgium;Isononanoic Acid;60051;Johan Rinckhout;100103;Rachel Puente
2764;1193321;TEMIX OLEO SrL;2136001;TEMIX OLEO SrL;Calderara di Reno;Italy;2-Ethyl Hexanol;60065;Giorgio Sassi;100924;Riccardo Avanzato
2765;1193321;TEMIX OLEO SrL;2136001;TEMIX OLEO SrL;Calderara di Reno;Italy;Oxsoft DOA;60065;Giorgio Sassi;100924;Riccardo Avanzato
2766;1193321;TEMIX OLEO SrL;2136001;TEMIX OLEO SrL;Calderara di Reno;Italy;Oxsoft TOTM;60065;Giorgio Sassi;100924;Riccardo Avanzato
2767;1193321;TEMIX OLEO SrL;2136001;TEMIX OLEO SrL;Calderara di Reno;Italy;2-Ethylhexanoic Acid;60065;Giorgio Sassi;100924;Riccardo Avanzato
2768;1193321;TEMIX OLEO SrL;2136001;TEMIX OLEO SrL;Calderara di Reno;Italy;Isononanoic Acid;60065;Giorgio Sassi;100924;Riccardo Avanzato
2769;1193348;Anjo Química do Brasil Ltda.;2136029;IDB do Brasil Trading Ltda;CRICIUMA;Brazil;I-Butanol;60066;Rodrigo Valente;101059;Laura Couto Junqueira
2770;1193348;Anjo Química do Brasil Ltda.;2136029;IDB do Brasil Trading Ltda;CRICIUMA;Brazil;N-Propanol;60066;Rodrigo Valente;100999;Jesica Analía Gómez
2771;1193348;Anjo Química do Brasil Ltda.;2136029;IDB do Brasil Trading Ltda;CRICIUMA;Brazil;N-Propanol;60066;Rodrigo Valente;101059;Laura Couto Junqueira
2772;1193348;Anjo Química do Brasil Ltda.;2136029;IDB do Brasil Trading Ltda;CRICIUMA;Brazil;N-Propyl Acetate;60066;Rodrigo Valente;100999;Jesica Analía Gómez
2773;1193348;Anjo Química do Brasil Ltda.;2136029;IDB do Brasil Trading Ltda;CRICIUMA;Brazil;N-Propyl Acetate;60066;Rodrigo Valente;101059;Laura Couto Junqueira
2774;1193351;Cromogenia Units S.A.;2136036;Cromogenia Units S.A.;Barcelona;Spain;Propionaldehyde;60055;Joan Bardina Tomas;101039;Diana Onac
2775;1193351;Cromogenia Units S.A.;2137456;Cromogenia Units S.A.;Barcelona;Spain;1,3-Butylene Glycol;60055;Joan Bardina Tomas;101059;Laura Couto Junqueira
2776;1193354;Venator;2136049;Venator;Birtley;United Kingdom;2-Ethylhexanoic Acid;60051;Johan Rinckhout;101034;Maria Mougtousidou
2777;1193354;Venator;2136049;Venator;Birtley;United Kingdom;Isononanoic Acid;60051;Johan Rinckhout;101034;Maria Mougtousidou
2778;1193362;Scandichem DK ApS;2136625;Scandichem AB;Trelleborg;Sweden;N-Propanol;60005;Andrew Lawson;101064;Anna-Lena Niewerth
2779;1193362;Scandichem DK ApS;2137064;Scandichem DK ApS;Greve;Denmark;2-Ethyl Hexanol;60005;Andrew Lawson;101064;Anna-Lena Niewerth
2780;1193367;Asta Chemicals Sdn Bhd;2136068;ASTA CHEMICALS SDN BHD;Penang Port;Malaysia;Butyric Acid;60005;Andrew Lawson;100909;Fiona Tan
2781;1193377;Toyobo Co., Ltd.;2136077;Toyobo Co., Ltd. Iwakuni Production;Yamaguchi;Japan;TCD Alcohol;60073;Keisuke Itakura;100287;Fumiko Nagata
2782;1193381;Stockmeier Chemie GmbH & Co KG;2136087;Stockmeier Chemie GmbH & Co KG;Bielefeld;Germany;N-Butanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
2783;1193381;Stockmeier Chemie GmbH & Co KG;2136087;Stockmeier Chemie GmbH & Co KG;Bielefeld;Germany;I-Butanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
2784;1193381;Stockmeier Chemie GmbH & Co KG;2136087;Stockmeier Chemie GmbH & Co KG;Bielefeld;Germany;N-Propanol;60048;Katharina Rogers;101064;Anna-Lena Niewerth
2785;1193381;Stockmeier Chemie GmbH & Co KG;2136087;Stockmeier Chemie GmbH & Co KG;Bielefeld;Germany;N-Propyl Acetate;60048;Katharina Rogers;101064;Anna-Lena Niewerth
2786;1193381;Stockmeier Chemie GmbH & Co KG;2136087;Stockmeier Chemie GmbH & Co KG;Bielefeld;Germany;N-Butyl Acetate;60048;Katharina Rogers;101064;Anna-Lena Niewerth
2787;1193381;Stockmeier Chemie GmbH & Co KG;2136087;Stockmeier Chemie GmbH & Co KG;Bielefeld;Germany;Isononanoic Acid;60048;Katharina Rogers;101064;Anna-Lena Niewerth
2788;1193383;MSN Life Sciences Private Limited;2137887;MSN Life Sciences Private Limited;Telangana;India;Isovaleraldehyde;60191;Cedric Chua;100909;Fiona Tan
2789;1193386;Indorama Ventures Europe BV;2136101;Indorama Ventures Europe BV;Rotterdam-Europoort;Netherlands;N-Propyl Acetate;60005;Andrew Lawson;101074;Gianpaolo Cecala
2790;1193387;Uniplastic Indústria e Comércio Ltd;2136102;Uniplastic Indústria e Comércio Ltd;Limeira - Sao Paulo;Brazil;N-Propanol;60066;Rodrigo Valente;101059;Laura Couto Junqueira
2791;1193387;Uniplastic Indústria e Comércio Ltd;2136102;Uniplastic Indústria e Comércio Ltd;Limeira - Sao Paulo;Brazil;N-Propyl Acetate;60066;Rodrigo Valente;101059;Laura Couto Junqueira
2792;1193387;Uniplastic Indústria e Comércio Ltd;2136102;Uniplastic Indústria e Comércio Ltd;Limeira - Sao Paulo;Brazil;Isobutyric Acid;60066;Rodrigo Valente;100999;Jesica Analía Gómez
2793;1193387;Uniplastic Indústria e Comércio Ltd;2136102;Uniplastic Indústria e Comércio Ltd;Limeira - Sao Paulo;Brazil;Isovaleric Acid;60066;Rodrigo Valente;100999;Jesica Analía Gómez
2794;1193387;Uniplastic Indústria e Comércio Ltd;2136102;Uniplastic Indústria e Comércio Ltd;Limeira - Sao Paulo;Brazil;2-Methybutyric Acid;60066;Rodrigo Valente;100999;Jesica Analía Gómez
2795;1193396;eChem Ltd;2136112;eChem Ltd;Leeds;United Kingdom;N-Butanol;60055;Joan Bardina Tomas;101034;Maria Mougtousidou
2796;1193396;eChem Ltd;2136112;eChem Ltd;Leeds;United Kingdom;2-Ethyl Hexanol;60055;Joan Bardina Tomas;101034;Maria Mougtousidou
2797;1193401;TECNOFLUID SRL;2136116;TECNOFLUID SRL;Castellanza;Italy;2-Ethylhexanoic Acid;60065;Giorgio Sassi;100924;Riccardo Avanzato
2798;1193401;TECNOFLUID SRL;2136116;TECNOFLUID SRL;Castellanza;Italy;Isononanoic Acid;60065;Giorgio Sassi;100924;Riccardo Avanzato
2799;1193406;Everlam GmbH;2136121;Everlam GmbH;Hamm;Germany;3G8;60048;Katharina Rogers;101004;Marcel Koch
2800;1193426;Huntsman Petrochemical;2136322;Huntsman Petrochemical;Conroe;USA;TMP;60148;Tim Knight;100070;Randal Hunter
2801;1193432;Acar Kimya A.S.;2136154;Acar Kimya A.S.;Istanbul - Tuzla;Turkey;Isononanoic Acid;60025;Bodo Ott;100964;Yvonne Vogelsang
2802;1193436;Reda Materials & Equipment LLC;2136806;Abu Dhabi Polymers Co, Ltd. (Boroug;Abu Dhabi;Utd.Arab Emir.;Propionaldehyde;60025;Bodo Ott;100964;Yvonne Vogelsang
2803;1193436;Reda Materials & Equipment LLC;2136806;Abu Dhabi Polymers Co, Ltd. (Boroug;Abu Dhabi;Utd.Arab Emir.;2-Ethylhexylamine;60025;Bodo Ott;100964;Yvonne Vogelsang
2804;1193441;Gougeon Bros, Inc.;2136167;Gougeon Bros, Inc.;Bay City;USA;TCD Diamine;60148;Tim Knight;100070;Randal Hunter
2805;1193446;TSA QUIMICA DO BRASIL LTDA;2136181;BLUETRADE IMPORTAÇÃO E EXPORTAÇÃO L;ITAJAI/ SC;Brazil;N-Propanol;60066;Rodrigo Valente;101059;Laura Couto Junqueira
2806;1193456;Dinowic Pte Ltd.;2136187;Dinowic Pte Ltd.;Deendayal (Kandla);India;N-Propanol;60191;Cedric Chua;100909;Fiona Tan
2807;1193456;Dinowic Pte Ltd.;2136187;Dinowic Pte Ltd.;Deendayal (Kandla);India;N-Propyl Acetate;60191;Cedric Chua;100909;Fiona Tan
2808;1193463;Shanghai Pharmaceutical;2136193;Shanghai Pharmaceutical;Shanghai;China;TMP;60009;Eddie Chen;101054;Valerie Quek
2809;1193463;Shanghai Pharmaceutical;2136193;Shanghai Pharmaceutical;Shanghai;China;1,3-Butylene Glycol;60009;Eddie Chen;100934;Jewel Chew
2810;1193463;Shanghai Pharmaceutical;2136193;Shanghai Pharmaceutical;Shanghai;China;Isononanoic Acid;60009;Eddie Chen;101054;Valerie Quek
2811;1193463;Shanghai Pharmaceutical;2136194;Shanghai Pharmaceutical;Huangpu;China;1,3-Butylene Glycol;60009;Eddie Chen;100934;Jewel Chew
2812;1193465;BNT Chemicals GmbH;2136199;BNT Chemicals GmbH;Bitterfeld;Germany;N-Butanol;60048;Katharina Rogers;101089;Silke Gertz
2813;1193468;ECSA Italia Srl;2136233;ECSA Italia Srl;Desio;Italy;TMP;60065;Giorgio Sassi;100924;Riccardo Avanzato
2814;1193468;ECSA Italia Srl;2136233;ECSA Italia Srl;Desio;Italy;1,3-Butylene Glycol;60065;Giorgio Sassi;100924;Riccardo Avanzato
2815;1193468;ECSA Italia Srl;2136233;ECSA Italia Srl;Desio;Italy;1,3-Butylene Glycol;60065;Giorgio Sassi;101059;Laura Couto Junqueira
2816;1193468;ECSA Italia Srl;2136233;ECSA Italia Srl;Desio;Italy;TCD Alcohol;60065;Giorgio Sassi;100924;Riccardo Avanzato
2817;1193468;ECSA Italia Srl;2137672;TRASPORTI ZINGALI S.p.A.;Cassano Magnago (VA);Italy;1,3-Butylene Glycol;60065;Giorgio Sassi;100924;Riccardo Avanzato
2818;1193468;ECSA Italia Srl;2137826;Ecsa Italia Srl;Segrate(MI);Italy;1,3-Butylene Glycol;60065;Giorgio Sassi;100924;Riccardo Avanzato
2819;1193468;ECSA Italia Srl;2137892;Ecsa Italia Srl;Segrate;Italy;1,3-Butylene Glycol;60065;Giorgio Sassi;100924;Riccardo Avanzato
2820;1193472;CYAN QUIMICA LTDA;2136237;Open Market Comercio Exterior LTDA;CRICIUMA;Brazil;N-Propanol;60066;Rodrigo Valente;101059;Laura Couto Junqueira
2821;1193472;CYAN QUIMICA LTDA;2136237;Open Market Comercio Exterior LTDA;CRICIUMA;Brazil;N-Propyl Acetate;60066;Rodrigo Valente;101059;Laura Couto Junqueira
2822;1193481;Axieo Operations (Australia) Pty Lt;2136246;Axieo Operations (Australia) Pty Lt;Melbourne;Australia;2-Ethylhexanoic Acid;60191;Cedric Chua;101054;Valerie Quek
2823;1193481;Axieo Operations (Australia) Pty Lt;2136466;Axieo Operations (Australia) Pty Lt;Sydney;Australia;TMP;60191;Cedric Chua;101054;Valerie Quek
2824;1193483;Industrie Generali spa;2136247;Industrie Generali spa;Vanzaghello;Italy;Oxsoft TOTM;60146;Patrick Neumann;100924;Riccardo Avanzato
2825;1193487;Specialty Chemical Sales, Inc.;2136254;Specialty Chemical Sales, Inc.;Cleveland;USA;3G8;60139;Tim Rickert;100134;Edna Rodriguez
2826;1193487;Specialty Chemical Sales, Inc.;2137525;Amware Warehouse 19801;Brook Park;USA;3G8;60139;Tim Rickert;100134;Edna Rodriguez
2827;1193487;Specialty Chemical Sales, Inc.;2137675;Amware Warehouse 6465;Brook Park;USA;3G8;60139;Tim Rickert;100134;Edna Rodriguez
2828;1193497;Kokyu Alcohol Kogyo Co., Ltd.;2136548;Kokyu Alcohol Kogyo Co., Ltd.;Yokohama Port;Japan;TCD Alcohol M;60071;Satoshi Inada;100934;Jewel Chew
2829;1193498;AS Resin Co., LTD.;2136270;AS Resin Co., LTD.;Hiroshima;Japan;TMP;60071;Satoshi Inada;100287;Fumiko Nagata
2830;1193498;AS Resin Co., LTD.;2136270;AS Resin Co., LTD.;Hiroshima;Japan;Neopentyl Glycol;60071;Satoshi Inada;100287;Fumiko Nagata
2831;1193502;Shanghai Zijiang International;2136273;Shanghai Zijiang International;Shanghai;China;Pelargonic Acid;60009;Eddie Chen;100934;Jewel Chew
2832;1193516;INEOS Solvents Germany GmbH;2136287;INEOS Solvents Germany GmbH;Moers;Germany;N-Butyraldehyde;60090;Jens Nettler;101089;Silke Gertz
2833;1193516;INEOS Solvents Germany GmbH;2136287;INEOS Solvents Germany GmbH;Moers;Germany;2-Ethylhexanoic Acid;60090;Jens Nettler;101089;Silke Gertz
2834;1193526;STRUB SA cc;2136297;STRUB SA cc;Vereeniging;South Africa;Di 2 Ethylhexylamine;60025;Bodo Ott;100964;Yvonne Vogelsang
2835;1193537;Forboth International Co., Ltd;2136317;Forboth International Co., Ltd;Guangzhou;China;1,3-Butylene Glycol;60009;Eddie Chen;100934;Jewel Chew
2836;1193542;INOVYN Deutschland GmbH;2136328;INOVYN Deutschland GmbH;Rheinberg;Germany;Oxsoft DOA;60005;Andrew Lawson;101089;Silke Gertz
2837;1193545;VA Intertrading Aktiengesellschaft;2136331;Isegen South Africa (PTY) Ltd.;Durban;South Africa;2-Ethyl Hexanol;60025;Bodo Ott;100964;Yvonne Vogelsang
2838;1193561;Quaker Chemical S.A.U.;2136351;Quaker Chemical S.A.U.;Santa Perpètua de Mogoda;Spain;TMP;60051;Johan Rinckhout;101039;Diana Onac
2839;1193562;Altivia Specialty Chemicals, LLC;2136352;Altivia Specialty Chemicals, LLC;LaPorte;USA;N-Butanol;60164;Caleb Johnson;100113;Rebecca Stokes
2840;1193562;Altivia Specialty Chemicals, LLC;2136352;Altivia Specialty Chemicals, LLC;LaPorte;USA;2-Ethyl Hexanol;60164;Caleb Johnson;100113;Rebecca Stokes
2841;1193562;Altivia Specialty Chemicals, LLC;2136352;Altivia Specialty Chemicals, LLC;LaPorte;USA;2-Ethylhexanoic Acid;60164;Caleb Johnson;100113;Rebecca Stokes
2842;1193562;Altivia Specialty Chemicals, LLC;2136352;Altivia Specialty Chemicals, LLC;LaPorte;USA;Isononanoic Acid;60164;Caleb Johnson;100113;Rebecca Stokes
2843;1193562;Altivia Specialty Chemicals, LLC;2137658;Altivia Specialty Chemicals LLC.;La Porte;USA;2-Ethyl Hexanol;60164;Caleb Johnson;100113;Rebecca Stokes
2844;1193577;HSH Chemie, s.r.o.;2136377;Transco Bohemia s.r.o.;Ricany-Jazlovice;Czech Republic;N-Butyl Acetate;60050;Christian Kneist;100091;Nicole Krawczyk
2845;1193584;Kluthe Ibérica SAU;2136386;Kluthe Ibérica SAU;Guadalajara;Spain;N-Butyl Acetate;60025;Bodo Ott;101039;Diana Onac
2846;1193584;Kluthe Ibérica SAU;2137579;Miva Coatings;Beniparrell (Valencia);Spain;N-Butyl Acetate;60025;Bodo Ott;101039;Diana Onac
2847;1193584;Kluthe Ibérica SAU;2137779;Ford España SL - Muelle V5 BASF;Almussafes;Spain;N-Butyl Acetate;60025;Bodo Ott;101039;Diana Onac
2848;1193586;KH Chemicals B.V.;2136391;KH Chemicals B.V.;Zwijndrecht;Netherlands;N-Butanol;60051;Johan Rinckhout;101074;Gianpaolo Cecala
2849;1193586;KH Chemicals B.V.;2136391;KH Chemicals B.V.;Zwijndrecht;Netherlands;N-Propanol;60051;Johan Rinckhout;101074;Gianpaolo Cecala
2850;1193591;Savannah Fine Chemicals (PTY) Ltd;2136396;Savannah Fine Chemicals (PTY) Ltd;Johannesburg;South Africa;1,3-Butylene Glycol;60025;Bodo Ott;101059;Laura Couto Junqueira
2851;1193592;Maithri Drugs Private Ltd.;2136397;Maithri Drugs Private Ltd.;Chennai;India;Isovaleraldehyde;60191;Cedric Chua;100909;Fiona Tan
2852;1193596;Biesterfeld do Brasil Ind e Com Pro;2136401;Biesterfeld do Brasil Ind e Com Pro;São Paulo /SP;Brazil;Butyric Acid;60066;Rodrigo Valente;100999;Jesica Analía Gómez
2853;1193602;Evonik Performance Materials GmbH;2136408;Evonik Performance Materials GmbH;Marl;Germany;I-Butyraldehyde;60048;Katharina Rogers;101004;Marcel Koch
2854;1193602;Evonik Performance Materials GmbH;2136408;Evonik Performance Materials GmbH;Marl;Germany;N-Butanol;60048;Katharina Rogers;101004;Marcel Koch
2855;1193602;Evonik Performance Materials GmbH;2136408;Evonik Performance Materials GmbH;Marl;Germany;I-Butanol;60048;Katharina Rogers;101004;Marcel Koch
2856;1193602;Evonik Performance Materials GmbH;2136408;Evonik Performance Materials GmbH;Marl;Germany;2-Ethyl Hexanol;60048;Katharina Rogers;101004;Marcel Koch
2857;1193602;Evonik Performance Materials GmbH;2136408;Evonik Performance Materials GmbH;Marl;Germany;Butylamine;60048;Katharina Rogers;101004;Marcel Koch
2858;1193602;Evonik Performance Materials GmbH;2136436;Evonik Performance Materials GmbH;Worms;Germany;1,3-Butylene Glycol;60048;Katharina Rogers;101004;Marcel Koch
2859;1193602;Evonik Performance Materials GmbH;2136436;Evonik Performance Materials GmbH;Worms;Germany;N-Butanol;60048;Katharina Rogers;101004;Marcel Koch
2860;1193602;Evonik Performance Materials GmbH;2136436;Evonik Performance Materials GmbH;Worms;Germany;I-Butanol;60048;Katharina Rogers;101004;Marcel Koch
2861;1193602;Evonik Performance Materials GmbH;2136454;Evonik Performance Materials GmbH;Wesseling;Germany;N-Butanol;60048;Katharina Rogers;101004;Marcel Koch
2862;1193602;Evonik Performance Materials GmbH;2137183;Evonik Performance Materials GmbH;Worms;Germany;1,3-Butylene Glycol;60048;Katharina Rogers;101004;Marcel Koch
2863;1193602;Evonik Performance Materials GmbH;2137183;Evonik Performance Materials GmbH;Worms;Germany;2-Ethyl Hexanol;60048;Katharina Rogers;101004;Marcel Koch
2864;1193603;Evonik Resource Efficiency GmbH;2136409;Evonik Resource Efficiency GmbH;Marl;Germany;TMP;60048;Katharina Rogers;101004;Marcel Koch
2865;1193603;Evonik Resource Efficiency GmbH;2136409;Evonik Resource Efficiency GmbH;Marl;Germany;I-Butanol;60048;Katharina Rogers;101004;Marcel Koch
2866;1193603;Evonik Resource Efficiency GmbH;2136409;Evonik Resource Efficiency GmbH;Marl;Germany;2-Ethyl Hexanol;60048;Katharina Rogers;101004;Marcel Koch
2867;1193603;Evonik Resource Efficiency GmbH;2136409;Evonik Resource Efficiency GmbH;Marl;Germany;N-Butyl Acetate;60048;Katharina Rogers;101004;Marcel Koch
2868;1193603;Evonik Resource Efficiency GmbH;2136409;Evonik Resource Efficiency GmbH;Marl;Germany;TCD Alcohol;60048;Katharina Rogers;101004;Marcel Koch
2869;1193603;Evonik Resource Efficiency GmbH;2136410;Evonik Resource Efficiency GmbH;Witten/Ruhr;Germany;TMP;60048;Katharina Rogers;101004;Marcel Koch
2870;1193603;Evonik Resource Efficiency GmbH;2136410;Evonik Resource Efficiency GmbH;Witten/Ruhr;Germany;TCD Alcohol;60048;Katharina Rogers;101004;Marcel Koch
2871;1193603;Evonik Resource Efficiency GmbH;2136411;Evonik Resource Efficiency GmbH;Herne;Germany;N-Butanol;60048;Katharina Rogers;101004;Marcel Koch
2872;1193603;Evonik Resource Efficiency GmbH;2136411;Evonik Resource Efficiency GmbH;Herne;Germany;N-Butyl Acetate;60048;Katharina Rogers;101004;Marcel Koch
2873;1193603;Evonik Resource Efficiency GmbH;2136455;Evonik Resource Efficiency GmbH;Darmstadt;Germany;N-Butyl Acetate;60048;Katharina Rogers;101004;Marcel Koch
2874;1193603;Evonik Resource Efficiency GmbH;2137812;Evonik Resource Efficency GmbH;Rheinfelden;Germany;Butylamine;60048;Katharina Rogers;101004;Marcel Koch
