id;SoldToNumber;SoldToName;ShipToNumber;ShipToName;ShipToCity;ShipToCountry;Product;SellerNumber;SellerName;CMSCNumber;CMSCName
3060;1192221;Vencorex France;2133968;Vencorex France;Le Pont de Claix;France;TMP;60056;Vincent Larger;101000;Milouda El Baghdadi
3061;1192221;Vencorex France;2133968;Vencorex France;Le Pont de Claix;France;N-Butyl Acetate;60056;Vincent Larger;101000;Milouda El Baghdadi
3062;1192226;Novation 2002, S.L.;2133976;Novation 2002, S.L.;Arcos de Jalon - Soria;Spain;Butyric Acid;60055;Joan Bardina Tomas;101039;Diana Onac
3063;1192226;Novation 2002, S.L.;2133976;Novation 2002, S.L.;Arcos de Jalon - Soria;Spain;Propionic Acid;60055;Joan Bardina Tomas;101039;Diana Onac
3064;1192227;Evonik Industries AG;2133978;Evonik Industries AG;Marl;Germany;N-Butyraldehyde;60090;Jens Nettler;101004;Marcel Koch
3065;1192227;Evonik Industries AG;2137347;Ineos Phenol GmbH;Terneuzen;Netherlands;N-Butyraldehyde;60090;Jens Nettler;101004;Marcel Koch
3066;1192229;UNIVAR CHINA LTD;2134012;UNIVAR CHINA LTD;Shanghai;China;1,3-Butylene Glycol;60009;Eddie Chen;100934;Jewel Chew
3067;1192230;Univar Zwijndrecht N.V.;2134013;Univar Zwijndrecht N.V.;Zwijndrecht;Netherlands;N-Butanol;60051;Johan Rinckhout;101074;Gianpaolo Cecala
3068;1192230;Univar Zwijndrecht N.V.;2134013;Univar Zwijndrecht N.V.;Zwijndrecht;Netherlands;I-Butanol;60051;Johan Rinckhout;101074;Gianpaolo Cecala
3069;1192230;Univar Zwijndrecht N.V.;2134013;Univar Zwijndrecht N.V.;Zwijndrecht;Netherlands;N-Propanol;60051;Johan Rinckhout;101074;Gianpaolo Cecala
3070;1192230;Univar Zwijndrecht N.V.;2134013;Univar Zwijndrecht N.V.;Zwijndrecht;Netherlands;N-Propyl Acetate;60051;Johan Rinckhout;101074;Gianpaolo Cecala
3071;1192230;Univar Zwijndrecht N.V.;2134013;Univar Zwijndrecht N.V.;Zwijndrecht;Netherlands;N-Butyl Acetate;60051;Johan Rinckhout;101074;Gianpaolo Cecala
3072;1192230;Univar Zwijndrecht N.V.;2134013;Univar Zwijndrecht N.V.;Zwijndrecht;Netherlands;3G8;60051;Johan Rinckhout;101074;Gianpaolo Cecala
3073;1192230;Univar Zwijndrecht N.V.;2135132;Univar Zwijndrecht N.V.;Zwijndrecht;Netherlands;3G8;60056;Vincent Larger;101074;Gianpaolo Cecala
3074;1192232;Resinoplast SA;2134023;Kem One Company;Reims Cedex 2;France;Oxsoft DOA;60056;Vincent Larger;101000;Milouda El Baghdadi
3075;1192232;Resinoplast SA;2134023;Kem One Company;Reims Cedex 2;France;Oxsoft TOTM;60056;Vincent Larger;101000;Milouda El Baghdadi
3076;1192232;Resinoplast SA;2134023;Kem One Company;Reims Cedex 2;France;Oxsoft Gpo;60056;Vincent Larger;101000;Milouda El Baghdadi
3077;1192243;PTT Global Chemical Public;2134042;PTT Global Chemical Public;Laem Chabang;Thailand;Propionaldehyde;60191;Cedric Chua;100909;Fiona Tan
3078;1192246;Valspar bv;2134048;Valspar bv;Lelystad;Netherlands;N-Butyl Acetate;60065;Giorgio Sassi;101074;Gianpaolo Cecala
3079;1192251;Nanjing Goldenhighway International;2134051;Nanjing Goldenhighway International;Xingang;China;2-Ethylhexanoic Acid;60009;Eddie Chen;101054;Valerie Quek
3080;1192251;Nanjing Goldenhighway International;2134051;Nanjing Goldenhighway International;Xingang;China;Isononanoic Acid;60009;Eddie Chen;101054;Valerie Quek
3081;1192251;Nanjing Goldenhighway International;2134052;Nanjing Goldenhighway International;Shanghai;China;TMP;60009;Eddie Chen;101049;Binnie Ho
3082;1192251;Nanjing Goldenhighway International;2134052;Nanjing Goldenhighway International;Shanghai;China;TMP;60009;Eddie Chen;101054;Valerie Quek
3083;1192251;Nanjing Goldenhighway International;2134052;Nanjing Goldenhighway International;Shanghai;China;Neopentyl Glycol;60009;Eddie Chen;101054;Valerie Quek
3084;1192251;Nanjing Goldenhighway International;2134052;Nanjing Goldenhighway International;Shanghai;China;2-Ethylhexanoic Acid;60009;Eddie Chen;101054;Valerie Quek
3085;1192251;Nanjing Goldenhighway International;2134052;Nanjing Goldenhighway International;Shanghai;China;Isononanoic Acid;60009;Eddie Chen;101054;Valerie Quek
3086;1192251;Nanjing Goldenhighway International;2134053;Nanjing Goldenhighway International;Qingdao;China;2-Ethylhexanoic Acid;60009;Eddie Chen;101054;Valerie Quek
3087;1192251;Nanjing Goldenhighway International;2134054;Nanjing Goldenhighway International;Nanjing;China;2-Ethylhexanoic Acid;60009;Eddie Chen;101054;Valerie Quek
3088;1192251;Nanjing Goldenhighway International;2134054;Nanjing Goldenhighway International;Nanjing;China;Valeric Acid;60009;Eddie Chen;101054;Valerie Quek
3089;1192251;Nanjing Goldenhighway International;2134055;Nanjing Goldenhighway International;Huangpu Old Port;China;TMP;60009;Eddie Chen;101054;Valerie Quek
3090;1192251;Nanjing Goldenhighway International;2134055;Nanjing Goldenhighway International;Huangpu Old Port;China;2-Ethylhexanoic Acid;60009;Eddie Chen;101054;Valerie Quek
3091;1192251;Nanjing Goldenhighway International;2134055;Nanjing Goldenhighway International;Huangpu Old Port;China;Isononanoic Acid;60009;Eddie Chen;101054;Valerie Quek
3092;1192251;Nanjing Goldenhighway International;2137432;Nanjing Goldenhighway International;Huangpu New Port;China;2-Ethylhexanoic Acid;60009;Eddie Chen;101054;Valerie Quek
3093;1192251;Nanjing Goldenhighway International;2137432;Nanjing Goldenhighway International;Huangpu New Port;China;Isononanoic Acid;60009;Eddie Chen;101054;Valerie Quek
3094;1192258;Guangzhou Hito Trade Co., Ltd;2136762;Guangzhou Hito Trade Co., Ltd;#;China;1,3-Butylene Glycol;60009;Eddie Chen;100934;Jewel Chew
3095;1192276;Hubergroup India Private Limited;2134091;Hubergroup India Private Limited;Vapi (Gujarat);India;N-Butyraldehyde;60191;Cedric Chua;100909;Fiona Tan
3096;1192276;Hubergroup India Private Limited;2134091;Hubergroup India Private Limited;Vapi (Gujarat);India;2-Ethylhexanoic Acid;60191;Cedric Chua;100909;Fiona Tan
3097;1192276;Hubergroup India Private Limited;2137283;Hubergroup India Private Limited;Daman (U.T.);India;TMP;60191;Cedric Chua;100909;Fiona Tan
3098;1192281;Biesterfeld Spezialchemie Ibérica,;500046;ONE TIME CUSTOMER SPAIN;#;Spain;TNTM;60055;Joan Bardina Tomas;101039;Diana Onac
3099;1192281;Biesterfeld Spezialchemie Ibérica,;500046;ONE TIME CUSTOMER SPAIN;#;Spain;Oxsoft Gpo;60055;Joan Bardina Tomas;101039;Diana Onac
3100;1192281;Biesterfeld Spezialchemie Ibérica,;2134096;Biesterfeld Spezialchemie Iberica,;Mataró;Spain;TNTM;60055;Joan Bardina Tomas;101039;Diana Onac
3101;1192281;Biesterfeld Spezialchemie Ibérica,;2134183;Almagel, S.L.;Barbera del Valles;Spain;L9-TMP;60055;Joan Bardina Tomas;101039;Diana Onac
3102;1192281;Biesterfeld Spezialchemie Ibérica,;2134183;Almagel, S.L.;Barbera del Valles;Spain;3G8;60055;Joan Bardina Tomas;101039;Diana Onac
3103;1192281;Biesterfeld Spezialchemie Ibérica,;2134183;Almagel, S.L.;Barbera del Valles;Spain;Oxsoft DOA;60055;Joan Bardina Tomas;101039;Diana Onac
3104;1192281;Biesterfeld Spezialchemie Ibérica,;2134183;Almagel, S.L.;Barbera del Valles;Spain;Oxsoft TOTM;60055;Joan Bardina Tomas;101039;Diana Onac
3105;1192281;Biesterfeld Spezialchemie Ibérica,;2134183;Almagel, S.L.;Barbera del Valles;Spain;TNTM;60055;Joan Bardina Tomas;101039;Diana Onac
3106;1192281;Biesterfeld Spezialchemie Ibérica,;2134183;Almagel, S.L.;Barbera del Valles;Spain;Oxsoft Gpo;60055;Joan Bardina Tomas;101039;Diana Onac
3107;1192281;Biesterfeld Spezialchemie Ibérica,;2136650;Vertifil Industrial S.L.;Moraña / Pontevedra;Spain;Oxsoft Gpo;60055;Joan Bardina Tomas;101039;Diana Onac
3108;1192281;Biesterfeld Spezialchemie Ibérica,;2136661;Benvic Europe - Iberica S.A.;Montornes del valles;Spain;Oxsoft DOA;60055;Joan Bardina Tomas;101039;Diana Onac
3109;1192281;Biesterfeld Spezialchemie Ibérica,;2136661;Benvic Europe - Iberica S.A.;Montornes del valles;Spain;Oxsoft TOTM;60055;Joan Bardina Tomas;101039;Diana Onac
3110;1192281;Biesterfeld Spezialchemie Ibérica,;2137785;Previnil, S.A.;Sobralinho;Portugal;Oxsoft Gpo;60055;Joan Bardina Tomas;101039;Diana Onac
3111;1192281;Biesterfeld Spezialchemie Ibérica,;2137858;Henkel Iberica SA;Montornès del Vallès (Barcelona);Spain;3G8;60055;Joan Bardina Tomas;101039;Diana Onac
3112;1192286;SIA Brenntag Latvia;2134101;SIA Brenntag Latvia;Rigas raj.;Latvia;I-Butyl Acetate;60050;Christian Kneist;100091;Nicole Krawczyk
3113;1192292;Compogal - Indústria de Polímeros;2134107;Compogal - Indústria de Polímeros;Leiria;Portugal;Oxsoft DOA;60055;Joan Bardina Tomas;101039;Diana Onac
3114;1192292;Compogal - Indústria de Polímeros;2134107;Compogal - Indústria de Polímeros;Leiria;Portugal;Oxsoft Gpo;60055;Joan Bardina Tomas;101039;Diana Onac
3115;1192293;Centipharm;2134108;Centipharm;Grasse Cedex;France;Isovaleraldehyde;60056;Vincent Larger;101000;Milouda El Baghdadi
3116;1192293;Centipharm;2134108;Centipharm;Grasse Cedex;France;2 Ethylhexanal;60056;Vincent Larger;101000;Milouda El Baghdadi
3117;1192302;Goldstab Organics Private Limited;2134123;Goldstab Organics Private Limited;Nhava Sheva;India;2-Ethylhexanoic Acid;60191;Cedric Chua;100909;Fiona Tan
3118;1192303;Univar GmbH;500015;ONE TIME CUSTOMER AUSTRIA;#;Austria;3G8;60048;Katharina Rogers;101064;Anna-Lena Niewerth
3119;1192303;Univar GmbH;500033;ONE TIME CUSTOMER GERMANY;#;Germany;3G8;60048;Katharina Rogers;101064;Anna-Lena Niewerth
3120;1192303;Univar GmbH;2134125;Univar GmbH;Essen;Germany;N-Butyl Acetate;60051;Johan Rinckhout;101064;Anna-Lena Niewerth
3121;1192303;Univar GmbH;2135654;Univar GmbH;Essen;Germany;3G8;60056;Vincent Larger;101064;Anna-Lena Niewerth
3122;1192311;Baerlocher India Additives Pvt. Ltd;2134132;Baerlocher India Additives Pvt. Ltd;Nhava Sheva;India;2-Ethylhexanoic Acid;60191;Cedric Chua;100909;Fiona Tan
3123;1192316;Sanjay Chemicals (India) Pvt Ltd.;2134156;Sanjay Chemicals (India) Pvt Ltd.;Nhava Sheva;India;Neopentyl Glycol;60191;Cedric Chua;100909;Fiona Tan
3124;1192324;Chemical Corp Pvt. Ltd.;2134177;Chemical Corp Pvt. Ltd.;Bhiwandi, Thane, M.S.;India;Neopentyl Glycol;60191;Cedric Chua;100909;Fiona Tan
3125;1192324;Chemical Corp Pvt. Ltd.;2134177;Chemical Corp Pvt. Ltd.;Bhiwandi, Thane, M.S.;India;2-Ethylhexanoic Acid;60191;Cedric Chua;100909;Fiona Tan
3126;1192324;Chemical Corp Pvt. Ltd.;2134177;Chemical Corp Pvt. Ltd.;Bhiwandi, Thane, M.S.;India;n-Nonanol;60191;Cedric Chua;100909;Fiona Tan
3127;1192324;Chemical Corp Pvt. Ltd.;2136851;Chemical Corp Pvt. Ltd.;Bhiwandi - THANE, M.S.;India;TMP;60191;Cedric Chua;100909;Fiona Tan
3128;1192331;High Hope Int'l Group Jiangsu;2134186;HIGH HOPE INT'L GROUP JIANGSU;HUANGPU NEW PORT;China;1,3-Butylene Glycol;60009;Eddie Chen;101049;Binnie Ho
3129;1192331;High Hope Int'l Group Jiangsu;2134187;High Hope Int'l Group Jiangsu Medic;NANJING;China;2-Ethylhexanoic Acid;60009;Eddie Chen;100934;Jewel Chew
3130;1192331;High Hope Int'l Group Jiangsu;2134187;High Hope Int'l Group Jiangsu Medic;NANJING;China;Isononanoic Acid;60009;Eddie Chen;100934;Jewel Chew
3131;1192342;Rudolf Hensel GmbH;2134196;Rudolf Hensel GmbH;Börnsen;Germany;3G8;60050;Christian Kneist;101089;Silke Gertz
3132;1192342;Rudolf Hensel GmbH;2134196;Rudolf Hensel GmbH;Börnsen;Germany;OXBLUE DOSX;60050;Christian Kneist;101089;Silke Gertz
3133;1192342;Rudolf Hensel GmbH;2134196;Rudolf Hensel GmbH;Börnsen;Germany;Oxsoft Gpo;60050;Christian Kneist;101089;Silke Gertz
3134;1192346;BASF Española S.L.;2134201;BASF Española S.L.;Castellbisbal;Spain;Isononanol;60055;Joan Bardina Tomas;101039;Diana Onac
3135;1192347;3V SIGMA S.p.A.;2134202;3V SIGMA S.p.A.;Porto Marghera VE;Italy;2-Ethyl Hexanol;60065;Giorgio Sassi;100924;Riccardo Avanzato
3136;1192347;3V SIGMA S.p.A.;2134202;3V SIGMA S.p.A.;Porto Marghera VE;Italy;Butylamine;60065;Giorgio Sassi;100924;Riccardo Avanzato
3137;1192347;3V SIGMA S.p.A.;2137159;3V SIGMA S.p.A.;Grassobbio;Italy;2-Ethyl Hexanol;60065;Giorgio Sassi;100924;Riccardo Avanzato
3138;1192347;3V SIGMA S.p.A.;2137434;3V SIGMA S.p.A.;Mozzo;Italy;2-Ethyl Hexanol;60065;Giorgio Sassi;100924;Riccardo Avanzato
3139;1192352;Akzo Nobel Chemicals (Ningbo) Co.,;2137751;Akzo Nobel Chemicals (Ningbo) Co.,;Shanghai Port;China;Isononanoic Acid;60009;Eddie Chen;101054;Valerie Quek
3140;1192361;UNI TRADING CO. LTD;2134221;UNI TRADING CO. LTD;Seoul;South Korea;1,3-Butylene Glycol;60191;Cedric Chua;101054;Valerie Quek
3141;1192366;Oqema d.o.o.;2134227;Lesnina;Ljubljana;Slovenia;I-Butanol;60025;Bodo Ott;100091;Nicole Krawczyk
3142;1192366;Oqema d.o.o.;2134227;Lesnina;Ljubljana;Slovenia;N-Butyl Acetate;60025;Bodo Ott;100091;Nicole Krawczyk
3143;1192366;Oqema d.o.o.;2134964;Oqema d.o.o.;Trzin;Slovenia;N-Butanol;60025;Bodo Ott;100091;Nicole Krawczyk
3144;1192366;Oqema d.o.o.;2134964;Oqema d.o.o.;Trzin;Slovenia;I-Butanol;60025;Bodo Ott;100091;Nicole Krawczyk
3145;1192366;Oqema d.o.o.;2134964;Oqema d.o.o.;Trzin;Slovenia;N-Butyl Acetate;60025;Bodo Ott;100091;Nicole Krawczyk
3146;1192366;Oqema d.o.o.;2134964;Oqema d.o.o.;Trzin;Slovenia;I-Butyl Acetate;60025;Bodo Ott;100091;Nicole Krawczyk
3147;1192374;Sandoz Industrial Products S.p.A.;2134243;Sandoz Industrial Products S.p.A.;Rovereto;Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
3148;1192374;Sandoz Industrial Products S.p.A.;2134243;Sandoz Industrial Products S.p.A.;Rovereto;Italy;2-Ethylhexanoic Acid;60065;Giorgio Sassi;100924;Riccardo Avanzato
3149;1192376;Arkema Mexico SA de CV;2134238;Arkema Mexico SA de CV;Tlalnepantla;Mexico;2-Ethylhexanoic Acid;60056;Vincent Larger;100999;Jesica Analía Gómez
3150;1192376;Arkema Mexico SA de CV;2134238;Arkema Mexico SA de CV;Tlalnepantla;Mexico;Isononanoic Acid;60056;Vincent Larger;100999;Jesica Analía Gómez
3151;1192379;REDA -Trading and Development Compa;2134263;REDA -Trading and Development Compa;Al Khobar;Saudi Arabia;2-Ethylhexylamine;60025;Bodo Ott;100964;Yvonne Vogelsang
3152;1192379;REDA -Trading and Development Compa;2134473;Saudi Kayan Petrochemical Company;Al Jubail Industrial City;Saudi Arabia;Propionaldehyde;60025;Bodo Ott;100964;Yvonne Vogelsang
3153;1192379;REDA -Trading and Development Compa;2134473;Saudi Kayan Petrochemical Company;Al Jubail Industrial City;Saudi Arabia;2-Ethylhexylamine;60025;Bodo Ott;100964;Yvonne Vogelsang
3154;1192379;REDA -Trading and Development Compa;2135709;Saudi Polymers Company;Jubail Industrial City;Saudi Arabia;2-Ethyl Hexanol;60025;Bodo Ott;100964;Yvonne Vogelsang
3155;1192379;REDA -Trading and Development Compa;2135796;Rabigh Refining and Petrochemicals;Rabigh;Saudi Arabia;2-Ethylhexylamine;60025;Bodo Ott;100964;Yvonne Vogelsang
3156;1192379;REDA -Trading and Development Compa;2137168;Saudi Ethylene & Polyethylene Co.;Jubail Industrial City;Saudi Arabia;Propionaldehyde;60025;Bodo Ott;100964;Yvonne Vogelsang
3157;1192379;REDA -Trading and Development Compa;2137516;Redachem United for Trading;Al Khobar;Saudi Arabia;2-Ethylhexylamine;60025;Bodo Ott;100964;Yvonne Vogelsang
3158;1192379;REDA -Trading and Development Compa;2137687;Equate Petrochemical Co.;Ahmadi;Kuwait;2-Ethylhexylamine;60025;Bodo Ott;100964;Yvonne Vogelsang
3159;1192379;REDA -Trading and Development Compa;2137879;Arabian Petrochemical Company;Jubail Industrial City;Saudi Arabia;2-Ethylhexylamine;60025;Bodo Ott;100964;Yvonne Vogelsang
3160;1192391;Alps Chemicals Pvt. Ltd.;2134270;Alps Chemicals Pvt. Ltd.;Nhava Sheva;India;Tributylamine;60191;Cedric Chua;100909;Fiona Tan
3161;1192396;Frutarom Ltd.;2134282;Frutarom Ltd.;Haifa;Israel;2-Methybutyric Acid;60065;Giorgio Sassi;100964;Yvonne Vogelsang
3162;1192397;ELANTAS Europe S.r.l.;2134239;ELANTAS Europe S.r.l.;Collecchio, frazione Lemignano;Italy;TCD Diamine;60065;Giorgio Sassi;100924;Riccardo Avanzato
3163;1192402;Domus Chemicals S.p.A;2134289;Domus Chemicals S.p.A;Pedrengo(BG);Italy;TMP;60065;Giorgio Sassi;100924;Riccardo Avanzato
3164;1192402;Domus Chemicals S.p.A;2134289;Domus Chemicals S.p.A;Pedrengo(BG);Italy;Heptanoic Acid;60065;Giorgio Sassi;101059;Laura Couto Junqueira
3165;1192402;Domus Chemicals S.p.A;2134289;Domus Chemicals S.p.A;Pedrengo(BG);Italy;Pelargonic Acid;60065;Giorgio Sassi;100924;Riccardo Avanzato
3166;1192402;Domus Chemicals S.p.A;2134289;Domus Chemicals S.p.A;Pedrengo(BG);Italy;Pelargonic Acid;60065;Giorgio Sassi;101059;Laura Couto Junqueira
3167;1192402;Domus Chemicals S.p.A;2134289;Domus Chemicals S.p.A;Pedrengo(BG);Italy;2-Ethylhexanoic Acid;60065;Giorgio Sassi;100924;Riccardo Avanzato
3168;1192402;Domus Chemicals S.p.A;2134289;Domus Chemicals S.p.A;Pedrengo(BG);Italy;Isononanoic Acid;60065;Giorgio Sassi;100924;Riccardo Avanzato
3169;1192402;Domus Chemicals S.p.A;2134289;Domus Chemicals S.p.A;Pedrengo(BG);Italy;Isononanol;60065;Giorgio Sassi;100924;Riccardo Avanzato
3170;1192403;Qatar Petrochemical Company;2134290;Qatar Petrochemical Company;Doha;Qatar;Propionaldehyde;60025;Bodo Ott;100964;Yvonne Vogelsang
3171;1192406;Archroma Pakistan Ltd.;2134298;Archroma Pakistan Ltd.;Karachi;Pakistan;1,3-Butylene Glycol;60025;Bodo Ott;100979;Christian Biegierz
3172;1192407;Calumet Missouri, LLC;2134296;Calumet Missouri, LLC;Louisiana;USA;Heptanoic Acid;60139;Tim Rickert;100134;Edna Rodriguez
3173;1192407;Calumet Missouri, LLC;2134296;Calumet Missouri, LLC;Louisiana;USA;Pelargonic Acid;60139;Tim Rickert;100134;Edna Rodriguez
3174;1192407;Calumet Missouri, LLC;2134296;Calumet Missouri, LLC;Louisiana;USA;Isononanoic Acid;60139;Tim Rickert;100134;Edna Rodriguez
3175;1192407;Calumet Missouri, LLC;2134296;Calumet Missouri, LLC;Louisiana;USA;Valeric Acid;60139;Tim Rickert;100134;Edna Rodriguez
3176;1192407;Calumet Missouri, LLC;2134297;Calumet Missouri, LLC;Cosgrove;USA;Heptanoic Acid;60139;Tim Rickert;100134;Edna Rodriguez
3177;1192407;Calumet Missouri, LLC;2134297;Calumet Missouri, LLC;Cosgrove;USA;Isononanoic Acid;60139;Tim Rickert;100134;Edna Rodriguez
3178;1192407;Calumet Missouri, LLC;2134297;Calumet Missouri, LLC;Cosgrove;USA;Valeric Acid;60139;Tim Rickert;100134;Edna Rodriguez
3179;1192416;INEOS Europe AG;2135681;Ineos Europe AG;Marl;Germany;N-Butyl Acetate;60051;Johan Rinckhout;101089;Silke Gertz
3180;1192416;INEOS Europe AG;2136122;INEOS SOLVENTS GERMANY GMBH;MOERS;Germany;N-Butyraldehyde;60090;Jens Nettler;101089;Silke Gertz
3181;1192416;INEOS Europe AG;2136818;INEOS SOLVENTS GERMANY GmbH;HERNE;Germany;N-Butyraldehyde;60090;Jens Nettler;101089;Silke Gertz
3182;1192426;IFF - Benicarló, S.L.;2134334;IFF - Benicarló, S.L.;Benicarlo, Castellon;Spain;I-Butyraldehyde;60055;Joan Bardina Tomas;101039;Diana Onac
3183;1192426;IFF - Benicarló, S.L.;2134334;IFF - Benicarló, S.L.;Benicarlo, Castellon;Spain;Isononanal;60055;Joan Bardina Tomas;101039;Diana Onac
3184;1192426;IFF - Benicarló, S.L.;2134334;IFF - Benicarló, S.L.;Benicarlo, Castellon;Spain;Isovaleraldehyde;60055;Joan Bardina Tomas;101039;Diana Onac
3185;1192426;IFF - Benicarló, S.L.;2134334;IFF - Benicarló, S.L.;Benicarlo, Castellon;Spain;Propionaldehyde;60055;Joan Bardina Tomas;101039;Diana Onac
3186;1192426;IFF - Benicarló, S.L.;2134334;IFF - Benicarló, S.L.;Benicarlo, Castellon;Spain;2 Ethylhexanal;60055;Joan Bardina Tomas;101039;Diana Onac
3187;1192426;IFF - Benicarló, S.L.;2134334;IFF - Benicarló, S.L.;Benicarlo, Castellon;Spain;TCD Alcohol M;60055;Joan Bardina Tomas;101039;Diana Onac
3188;1192431;Industria Quimica Anastacio SA;2134327;Komport Comercial Importadora SA;Florianópolis;Brazil;TMP;60066;Rodrigo Valente;100999;Jesica Analía Gómez
3189;1192432;DHW Deutsche Hydrierwerke GmbH Rodl;2134329;DHW Deutsche Hydrierwerke GmbH Rodl;Rodleben;Germany;Heptanoic Acid;60050;Christian Kneist;101059;Laura Couto Junqueira
3190;1192436;Tetra Technologies, Inc.;2134336;Tetra Technologies, Inc.;The Woodlands;USA;Sodium Form TMP;60137;Bill Parker;100103;Rachel Puente
3191;1192437;Radarchim S.p.A;2134338;Silomar SPA;Genova;Italy;Oxsoft DOA;60065;Giorgio Sassi;100924;Riccardo Avanzato
3192;1192441;KOMPORT COMERCIAL IMPORTADORA SA;2134641;Komport Comercial Importadora S.A.;Florianopolis;Brazil;TMP;60066;Rodrigo Valente;101059;Laura Couto Junqueira
3193;1192441;KOMPORT COMERCIAL IMPORTADORA SA;2134641;Komport Comercial Importadora S.A.;Florianopolis;Brazil;1,3-Butylene Glycol;60066;Rodrigo Valente;101059;Laura Couto Junqueira
3194;1192441;KOMPORT COMERCIAL IMPORTADORA SA;2135084;Komport Comercial Importadora S.A.;Florianópolis - SC;Brazil;TMP;60066;Rodrigo Valente;100999;Jesica Analía Gómez
3195;1192456;Givaudan Schweiz AG;2134366;Givaudan Schweiz AG;Duebendorf;Switzerland;Isobutyric Acid;60056;Vincent Larger;100964;Yvonne Vogelsang
3196;1192456;Givaudan Schweiz AG;2134366;Givaudan Schweiz AG;Duebendorf;Switzerland;Isovaleric Acid;60056;Vincent Larger;100964;Yvonne Vogelsang
3197;1192462;DSM Sinochem Pharmaceuticals NL B.V;2134382;DSM Sinochem Pharmaceuticals NL;Delft;Netherlands;N-Butyl Acetate;60051;Johan Rinckhout;101074;Gianpaolo Cecala
3198;1192477;Dekro Paints (Pty) Ltd.;2134417;PRP Resins (Pty) Ltd;Cape Town;South Africa;TCD Alcohol M;60025;Bodo Ott;100964;Yvonne Vogelsang
3199;1192488;Ube Industries, Ltd.;2134435;Hokoku Corporation;Tsu-City;Japan;TMP;60071;Satoshi Inada;100287;Fumiko Nagata
3200;1192488;Ube Industries, Ltd.;2135868;Nippon Express Co.,Ltd / Ube Branch;Ube city / Yamaguchi Pref.;Japan;Propionaldehyde;60071;Satoshi Inada;100287;Fumiko Nagata
3201;1192496;Purac Bioquimica SA;2134446;Purac Bioquimica SA;Montmelo;Spain;2-Ethyl Hexanol;60055;Joan Bardina Tomas;101039;Diana Onac
3202;1192504;PPG SSC CO., LTD;2134455;PPG SSC CO., LTD;BUSAN;South Korea;TMP;60191;Cedric Chua;101049;Binnie Ho
3203;1192505;Narchem Industries;2134456;Narchem Industries;Maharashtra;India;2-Ethylhexanoic Acid;60191;Cedric Chua;100909;Fiona Tan
3204;1192506;Univar Belgium N.V.;2134464;Univar Belgium N.V;Tournai (Blandain);Belgium;N-Butanol;60051;Johan Rinckhout;100091;Nicole Krawczyk
3205;1192506;Univar Belgium N.V.;2134464;Univar Belgium N.V;Tournai (Blandain);Belgium;N-Propanol;60051;Johan Rinckhout;100091;Nicole Krawczyk
3206;1192506;Univar Belgium N.V.;2134464;Univar Belgium N.V;Tournai (Blandain);Belgium;N-Butyl Acetate;60051;Johan Rinckhout;100091;Nicole Krawczyk
3207;1192506;Univar Belgium N.V.;2134464;Univar Belgium N.V;Tournai (Blandain);Belgium;I-Butyl Acetate;60051;Johan Rinckhout;100091;Nicole Krawczyk
3208;1192506;Univar Belgium N.V.;2134475;Univar Belgium N.V;Tournai (Blandain);Belgium;2-Ethyl Hexanol;60051;Johan Rinckhout;100091;Nicole Krawczyk
3209;1192506;Univar Belgium N.V.;2136030;Mepavex/Univar Tech & Pharm ADR NL6;Bergen op Zoom;Netherlands;Pelargonic Acid;60051;Johan Rinckhout;100091;Nicole Krawczyk
3210;1192516;Univar S.p.A;2134486;Univar S.p.A;Cusago;Italy;N-Butanol;60051;Johan Rinckhout;100924;Riccardo Avanzato
3211;1192516;Univar S.p.A;2134486;Univar S.p.A;Cusago;Italy;I-Butanol;60051;Johan Rinckhout;100924;Riccardo Avanzato
3212;1192516;Univar S.p.A;2134486;Univar S.p.A;Cusago;Italy;N-Butyl Acetate;60051;Johan Rinckhout;100924;Riccardo Avanzato
3213;1192516;Univar S.p.A;2134486;Univar S.p.A;Cusago;Italy;I-Butyl Acetate;60051;Johan Rinckhout;100924;Riccardo Avanzato
3214;1192516;Univar S.p.A;2134486;Univar S.p.A;Cusago;Italy;3G8;60051;Johan Rinckhout;100924;Riccardo Avanzato
3215;1192516;Univar S.p.A;2134487;Univar S.p.A;Musile di Piave;Italy;I-Butanol;60065;Giorgio Sassi;100924;Riccardo Avanzato
3216;1192516;Univar S.p.A;2134487;Univar S.p.A;Musile di Piave;Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
3217;1192516;Univar S.p.A;2134488;Univar S.p.A;Morolo;Italy;N-Butanol;60065;Giorgio Sassi;100924;Riccardo Avanzato
3218;1192516;Univar S.p.A;2136239;Aliancys Italia S.R.L.;Filago;Italy;2-Ethylhexanoic Acid;60065;Giorgio Sassi;100924;Riccardo Avanzato
3219;1192516;Univar S.p.A;2136779;Verinlegno S.p.A;Massa e Cozzile;Italy;N-Butyl Acetate;60065;Giorgio Sassi;100924;Riccardo Avanzato
3220;1192526;Cremer Oleo GmbH & Co. KG;2134496;Cremer Oleo GmbH;Witten;Germany;Pelargonic Acid;60048;Katharina Rogers;101059;Laura Couto Junqueira
3221;1192526;Cremer Oleo GmbH & Co. KG;2135151;CREMER OLEO GmbH & Co. KG;Wittenberge;Germany;1,3-Butylene Glycol;60048;Katharina Rogers;101004;Marcel Koch
